image,cls_idx,robo_label,syllable,english,confidence,x_center,y_center,width,height
uhh_medwa_a_t1_c396785f_jpg.rf.KHhaSXIrUGnvgmWAwprK.jpg,6078,8820,uhh_medwa_a_t1,no translation yet,0.9425,0.5001,0.5000,0.9980,1.0000
uhh_medwa_a_t2_07a90393_jpg.rf.OoDeHAmm7RkPSrtL3O6E.jpg,6079,8821,uhh_medwa_a_t2,no translation yet,0.9227,0.5020,0.6139,0.3262,0.3911
uhh_medwa_a_t4_f3efdcc6_jpg.rf.wxKZ6YX3I7iPLAAZDPOL.jpg,6081,8823,uhh_medwa_a_t4,no translation yet,0.9885,0.5004,0.5000,0.9976,0.9998
uhh_medwa_a_t5_783554ba_jpg.rf.YfUQjrn9a63Ho9DJU0IQ.jpg,6082,8824,uhh_medwa_a_t5,no translation yet,0.9503,0.5001,0.4996,0.9977,0.9989
uhh_medwa_ah_t1_2f8c84be_jpg.rf.GB4UxkpVLkKedOTA9JYl.jpg,6084,8826,uhh_medwa_ah_t1,no translation yet,0.9805,0.5002,0.5001,0.9981,0.9998
uhh_medwa_ah_t2_382dbd23_jpg.rf.k14vMLcOK8p2woArHGKb.jpg,6085,8827,uhh_medwa_ah_t2,no translation yet,0.9607,0.5002,0.5000,0.9975,0.9993
uhh_medwa_ah_t2_b5c49b5c_jpg.rf.DdiaBKx1y87UJj7ZpKcV.jpg,6085,8827,uhh_medwa_ah_t2,no translation yet,0.9637,0.5000,0.5000,0.9976,1.0000
uhh_medwa_ah_t5_3051470a_jpg.rf.i9SdtZzpPQKALRxnVG1M.jpg,6089,8830,uhh_medwa_ah_t5,no translation yet,0.9739,0.5001,0.4999,0.9978,0.9979
uhh_medwa_aw_t3_eef7a86b_jpg.rf.BdAOJlLWUiqWeTFBsXgi.jpg,6113,8852,uhh_medwa_aw_t3,no translation yet,0.9535,0.5003,0.4995,0.9979,0.9988
uhh_medwa_aw_t5_63e64d15_jpg.rf.IvzXRdSCR1n6jWQ5eM3K.jpg,6115,8854,uhh_medwa_aw_t5,no translation yet,0.9708,0.5002,0.4996,0.9978,0.9983
uhh_medwa_aw_t5_6a667dc7_jpg.rf.VoL6rhL3MNNhL9IYQBU3.jpg,6115,8854,uhh_medwa_aw_t5,no translation yet,0.9707,0.5002,0.4997,0.9977,0.9990
uhh_medwa_aw_t6_c9cc1ad4_jpg.rf.CzulnlAXqkPSqJ8TAGYH.jpg,6116,8855,uhh_medwa_aw_t6,no translation yet,0.9874,0.4997,0.5000,0.9980,0.9999
uhh_medwa_aw_t6_d044d547_jpg.rf.45NYLLA1Qmes5IG8cydQ.jpg,6116,8855,uhh_medwa_aw_t6,no translation yet,0.9873,0.4998,0.4998,0.9983,0.9993
uhh_medwa_ay_t1_528c5ff6_jpg.rf.xZ3vauOuZ7mMwLtQAIs8.jpg,6104,8844,uhh_medwa_ay_t1,no translation yet,0.9468,0.5395,0.6135,0.2963,0.3919
uhh_medwa_ay_t3_127d1b4e_jpg.rf.uB0lgli2OCGhBxf25IbR.jpg,6106,8846,uhh_medwa_ay_t3,no translation yet,0.9651,0.5001,0.5002,0.9985,0.9995
uhh_medwa_ay_t3_584e6a93_jpg.rf.1jD4itx7RSA7JbWDyqZr.jpg,6106,8846,uhh_medwa_ay_t3,no translation yet,0.9662,0.4998,0.5001,0.9982,0.9999
uhh_medwa_ay_t5_91999b15_jpg.rf.dbc2M8AiFGNdwqg0ejtS.jpg,6108,8848,uhh_medwa_ay_t5,no translation yet,0.9927,0.5001,0.5000,0.9984,0.9998
uhh_medwa_ee_t1_ca3ccfeb_jpg.rf.nZbksdUX3xX2GARbBqCJ.jpg,6091,8832,uhh_medwa_ee_t1,no translation yet,0.9709,0.5002,0.4993,0.9978,0.9984
uhh_medwa_ee_t4_7bf965fc_jpg.rf.zNsJ2lo7oJJrPG48ECI3.jpg,6094,8835,uhh_medwa_ee_t4,no translation yet,0.9721,0.4999,0.4996,0.9981,0.9988
uhh_medwa_eh_t1_3372ff30_jpg.rf.k1AL8NVMh6gmPc1aGqom.jpg,6124,8862,uhh_medwa_eh_t1,no translation yet,0.9451,0.5029,0.5468,0.2215,0.5261
uhh_medwa_eh_t1_3389d417_jpg.rf.cn4Vkhx7xj5piZIaTzlM.jpg,6124,8862,uhh_medwa_eh_t1,no translation yet,0.9670,0.4999,0.4992,0.9977,0.9984
uhh_medwa_eh_t2_426dab28_jpg.rf.5jmOujURga80sVe90T5N.jpg,6125,8863,uhh_medwa_eh_t2,no translation yet,0.9954,0.5000,0.4997,0.9977,0.9987
uhh_medwa_er_t2_c4315fb8_jpg.rf.YyrayYlAqWNeZc3zSKik.jpg,6098,8839,uhh_medwa_er_t2,no translation yet,0.9662,0.5002,0.4995,0.9984,0.9981
uhh_medwa_er_t6_57100cbf_jpg.rf.BcluWBeUyT50NxlAsk8g.jpg,6103,8843,uhh_medwa_er_t6,no translation yet,0.9738,0.5001,0.4996,0.9979,0.9981
uhh_medwa_oh_t2_453914b6_jpg.rf.ZPZtC8onemjHDtaiYxxQ.jpg,6118,8857,uhh_medwa_oh_t2,no translation yet,0.9758,0.5000,0.4997,0.9970,0.9989
uhh_medwa_oh_t3_bd023515_jpg.rf.P8iBF49z8pII68keDJcT.jpg,6119,8858,uhh_medwa_oh_t3,no translation yet,0.9873,0.5000,0.5000,0.9976,0.9999
uhh_medwa_oh_t4_463beb55_jpg.rf.Pt22iW0O1rSsqLKHhtdj.jpg,6120,8859,uhh_medwa_oh_t4,no translation yet,0.9547,0.5003,0.5326,0.4215,0.5540
uhh_medwa_oo_t1_1cc919f9_jpg.rf.hHPjQ1CpKV8FIB9GYDja.jpg,6130,8868,uhh_medwa_oo_t1,no translation yet,0.9478,0.5006,0.4999,0.9987,0.9995
uhh_medwa_oo_t6_62851b89_jpg.rf.nj7XeWLvvabnJbISi5Mr.jpg,6136,8873,uhh_medwa_oo_t6,no translation yet,0.9854,0.5000,0.4998,0.9978,0.9996
uhh_medwa_u_t4_e5c1371a_jpg.rf.k1qEPIsnID9hSBGEJYof.jpg,6140,8877,uhh_medwa_u_t4,no translation yet,0.9645,0.5001,0.4998,0.9985,0.9996
uhh_medya_a_t4_09355084_jpg.rf.GLmLtmngVO5K23kYyNNf.jpg,6213,8943,uhh_medya_a_t4,no translation yet,0.8265,0.5005,0.4997,0.9980,0.9978
uhh_medya_a_t5_d1733ab4_jpg.rf.H0vqEkwKpS9EkBW7EfD6.jpg,6214,8944,uhh_medya_a_t5,no translation yet,0.9027,0.5003,0.5000,0.9986,1.0000
uhh_medya_ah_t2_9aa33f68_jpg.rf.Tryt39ae8TqDgVPEyrYt.jpg,6217,8947,uhh_medya_ah_t2,no translation yet,0.9791,0.5003,0.5002,0.9976,0.9992
uhh_medya_ah_t4_ad840008_jpg.rf.BG8OyAZpYQ7fb831P3ri.jpg,6219,8949,uhh_medya_ah_t4,no translation yet,0.9768,0.4998,0.4996,0.9980,0.9989
uhh_medya_ah_t5_f980e083_jpg.rf.mXTNWVcDQhyobv4G9KmB.jpg,6221,8950,uhh_medya_ah_t5,no translation yet,0.9392,0.5228,0.5313,0.4403,0.5505
uhh_medya_aw_t2_baa8b85c_jpg.rf.OZDJOpXScg8ToSwTQ0yI.jpg,6244,8971,uhh_medya_aw_t2,no translation yet,0.9923,0.5003,0.5000,0.9978,1.0000
uhh_medya_aw_t2_e55971db_jpg.rf.dalqReaK7TQFHD7GUJUc.jpg,6244,8971,uhh_medya_aw_t2,no translation yet,0.9936,0.5004,0.5000,0.9976,1.0000
uhh_medya_aw_t4_a34ecea6_jpg.rf.YeAdJmrvR54BA79xbkEf.jpg,6246,8973,uhh_medya_aw_t4,no translation yet,0.9567,0.5000,0.4999,0.9981,0.9994
uhh_medya_aw_t6_cc161eaf_jpg.rf.VHHp8aU5itxKtjOpsfrj.jpg,6248,8975,uhh_medya_aw_t6,no translation yet,0.9892,0.4996,0.5000,0.9981,1.0000
uhh_medya_ee_t1_5ce174b6_jpg.rf.mUFsN8EtkPTNLE3aPgBb.jpg,6223,8952,uhh_medya_ee_t1,no translation yet,0.9756,0.5000,0.5000,0.9980,1.0000
uhh_medya_ee_t1_b575b616_jpg.rf.tb7rfIf5HivtKYvcganK.jpg,6223,8952,uhh_medya_ee_t1,no translation yet,0.9779,0.5032,0.5599,0.2208,0.4938
uhh_medya_ee_t2_ad805798_jpg.rf.ES8serId4KWMQmd5CskJ.jpg,6224,8953,uhh_medya_ee_t2,no translation yet,0.9467,0.5001,0.4997,0.9979,0.9986
uhh_medya_ee_t6_a0dfc971_jpg.rf.k0VlRSSUVjMLozCeiSNl.jpg,6228,8957,uhh_medya_ee_t6,no translation yet,0.9885,0.5001,0.5000,0.9981,1.0000
uhh_medya_oh_t3_186a90ee_jpg.rf.INVDM3vbQiTlVwq3sxn3.jpg,6251,8978,uhh_medya_oh_t3,no translation yet,0.9127,0.5053,0.5306,0.3617,0.5510
uhh_medya_oh_t6_b7cd3af5_jpg.rf.jZahmm9JtUoB4i4sQ5Xb.jpg,6255,8981,uhh_medya_oh_t6,no translation yet,0.9450,0.4998,0.4999,0.9981,0.9989
uhh_medya_oo_t2_0308994e_jpg.rf.35rPYyF9TC3YloUbsCcq.jpg,6263,8989,uhh_medya_oo_t2,no translation yet,0.9344,0.4995,0.4997,0.9974,0.9994
uhh_medya_oo_t3_24a00f60_jpg.rf.IzUXJ5bBqinftBF0JF5B.jpg,6265,8990,uhh_medya_oo_t3,no translation yet,0.9253,0.5060,0.6126,0.4893,0.3894
uhh_medya_oo_t4_c277ad97_jpg.rf.WiIpHCiaJZZTiKvYk2ul.jpg,6266,8991,uhh_medya_oo_t4,no translation yet,0.9159,0.5003,0.5315,0.5506,0.5503
uhh_medya_oo_t6_ccb02eef_jpg.rf.tEg6kGwA4P42AmV3uzay.jpg,6268,8993,uhh_medya_oo_t6,no translation yet,0.9697,0.5000,0.5000,0.9982,0.9999
uhh_medya_u_t1_aa9f6538_jpg.rf.CxaQm3ZhUwpkVGHO3zue.jpg,6269,8994,uhh_medya_u_t1,no translation yet,0.9056,0.5003,0.4998,0.9987,0.9992
uhh_medya_u_t2_2b0364ef_jpg.rf.892pkXJlJaZOPA3K3lUT.jpg,6270,8995,uhh_medya_u_t2,no translation yet,0.8072,0.5001,0.5002,0.9988,0.9988
uhh_medya_u_t3_c6e6f9c9_jpg.rf.mJEsFBKw7jrOCBX0cMcO.jpg,6271,8996,uhh_medya_u_t3,no translation yet,0.9237,0.5002,0.4999,0.9995,0.9997
uhh_medya_u_t4_08226df4_jpg.rf.kvOdE43zcci7YzOXN1ez.jpg,6272,8997,uhh_medya_u_t4,no translation yet,0.9509,0.4998,0.4994,0.9983,0.9988
uhh_medya_u_t5_813037d0_jpg.rf.TIGZtmFezYRyHisisBNJ.jpg,6273,8998,uhh_medya_u_t5,no translation yet,0.8796,0.5222,0.5313,0.4369,0.5504
uhh_oh_t2_fb03bc1f_jpg.rf.R7gEVSbV8UgydWRaLXMK.jpg,468,1477,uhh_oh_t2,no translation yet,0.9949,0.5001,0.4994,0.9979,0.9981
uhh_oh_t3_0b993d0b_jpg.rf.HRa4dMTBmU0ExUhL8Ni7.jpg,469,1478,uhh_oh_t3,no translation yet,0.9815,0.5000,0.4998,0.9983,0.9983
uhh_oh_t4_a4569f8f_jpg.rf.LJ8IlosRArQT6m6RU1L7.jpg,470,1479,uhh_oh_t4,no translation yet,0.9599,0.5001,0.5317,0.4225,0.5520
uhh_oh_t5_b57292a3_jpg.rf.LVNo7YWKprGbJRouuSip.jpg,472,1480,uhh_oh_t5,no translation yet,0.9917,0.5003,0.4997,0.9981,0.9991
uhh_oh_t6_d5528ac2_jpg.rf.qpm8J8MmhEyHxcBiKBss.jpg,473,1481,uhh_oh_t6,no translation yet,0.9905,0.5000,0.4999,0.9982,0.9987
uhh_oo_t1_975c1c45_jpg.rf.dk1kQrG5KQ1x2yadCYYv.jpg,480,1488,uhh_oo_t1,no translation yet,0.8512,0.5001,0.5001,0.9982,0.9998
uhh_oo_t4_af2ccbfe_jpg.rf.KDD1w8ht0Kx947LaB5hJ.jpg,484,1491,uhh_oo_t4,no translation yet,0.8659,0.4994,0.4998,0.9972,0.9997
uhh_oo_t5_06fafeb5_jpg.rf.6Z8OdoszupMi056E4ksb.jpg,485,1492,uhh_oo_t5,no translation yet,0.7187,0.5003,0.5000,0.9995,0.9999
uhh_oo_t6_9e85d334_jpg.rf.0F6GcXUvadN26cKzh8ey.jpg,486,1493,uhh_oo_t6,no translation yet,0.7978,0.4995,0.5003,0.9973,0.9995
uhh_u_t2_7c378996_jpg.rf.kJZHzxsIaPm6yBO208p4.jpg,6145,8881,uhh_medgha_a_t2,no translation yet,0.5561,0.5002,0.4994,0.9989,0.9983
uhh_u_t3_85554688_jpg.rf.0qkRcscKwsXMESARHXMt.jpg,6146,8882,uhh_medgha_a_t3,no translation yet,0.4800,0.5001,0.4999,0.9988,0.9992
uhh_u_t4_494c32c8_jpg.rf.gVz3c7RGNf8wnLz3sDZJ.jpg,490,1497,uhh_u_t4,no translation yet,0.6137,0.5002,0.5000,0.9994,1.0000
uhh_u_t5_65316925_jpg.rf.TfA7Nt7DvwNxtfROn6Ys.jpg,6148,8884,uhh_medgha_a_t5,no translation yet,0.4744,0.5223,0.5315,0.3658,0.5501
wuh_a_t1_6e9ab3bb_jpg.rf.sA7CcVNkj0Fp0wdTzuzG.jpg,164,1200,wuh_a_t1,no translation yet,0.9108,0.4998,0.4992,0.9978,0.9984
wuh_a_t3_484577c7_jpg.rf.jYsEQ3HE4RAAAe7A2jCI.jpg,166,1202,wuh_a_t3,no translation yet,0.9487,0.4999,0.5000,0.9980,0.9997
wuh_a_t5_00fc884e_jpg.rf.K092Zzbc637tp4wnGdcN.jpg,168,1204,wuh_a_t5,no translation yet,0.9803,0.4999,0.4998,0.9977,0.9996
wuh_ah_t1_473b03f4_jpg.rf.wFZXDcbXot0o7kzMCL2i.jpg,170,1206,wuh_ah_t1,no translation yet,0.9713,0.5002,0.5000,0.9989,1.0000
wuh_ah_t4_78c814a3_jpg.rf.ycpdvJz3DgVBBUwRH9LG.jpg,173,1209,wuh_ah_t4,no translation yet,0.9767,0.5001,0.4997,0.9988,0.9990
wuh_aw_t1_be06fb89_jpg.rf.I0I6tqCSDyFVzVnidXIr.jpg,197,1230,wuh_aw_t1,no translation yet,0.9746,0.4999,0.4995,0.9979,0.9982
wuh_aw_t5_caeea0a2_jpg.rf.1znZqOJGtYvERMLRSYHb.jpg,201,1234,wuh_aw_t5,no translation yet,0.9779,0.5001,0.4997,0.9976,0.9994
wuh_ay_t1_fe72edd1_jpg.rf.XKHJxNRHdWwnXuG4jACi.jpg,190,1224,wuh_ay_t1,no translation yet,0.9404,0.5000,0.4995,0.9976,0.9991
wuh_ay_t3_57f463b4_jpg.rf.ETdobrcNw45g7EZeIApu.jpg,192,1226,wuh_ay_t3,no translation yet,0.9378,0.5061,0.5961,0.3772,0.3574
wuh_ay_t4_c686f259_jpg.rf.OfXAV9iCdj6wyoafCBXb.jpg,193,1227,wuh_ay_t4,no translation yet,0.9848,0.4997,0.5001,0.9975,0.9991
wuh_ay_t5_f880c751_jpg.rf.ww0icC7r7B3MaKun9dpi.jpg,194,1228,wuh_ay_t5,no translation yet,0.9768,0.5241,0.5150,0.3808,0.5181
wuh_ay_t6_4e935f6b_jpg.rf.ppwtZrmBv8AbUKyYCdLS.jpg,195,1229,wuh_ay_t6,no translation yet,0.9833,0.5001,0.4999,0.9977,0.9992
wuh_ay_t6_c5f7ec47_jpg.rf.xwLv5AAeRrMcNW6b4NPo.jpg,195,1229,wuh_ay_t6,no translation yet,0.8827,0.5002,0.5153,0.3839,0.5177
wuh_ee_t1_b1313432_jpg.rf.Cw1bfiwDPBMBi3dADTEh.jpg,177,1212,wuh_ee_t1,no translation yet,0.9665,0.5003,0.4998,0.9974,0.9997
wuh_ee_t2_9cfae28d_jpg.rf.Hpm25iXvelI3YiAzIBVe.jpg,178,1213,wuh_ee_t2,no translation yet,0.9803,0.5005,0.4999,0.9978,0.9998
wuh_ee_t3_577651b6_jpg.rf.4niftQ9BnzcU8qGuxyef.jpg,179,1214,wuh_ee_t3,no translation yet,0.9729,0.5000,0.5002,0.9981,0.9995
wuh_ee_t6_b0be73fb_jpg.rf.uHCuR6rQt3Bks6nIEc6m.jpg,182,1217,wuh_ee_t6,no translation yet,0.9605,0.4996,0.4997,0.9978,0.9993
wuh_eh_t2_daf07617_jpg.rf.cdoUYN7iuzsSYlv3pdD3.jpg,211,1243,wuh_eh_t2,no translation yet,0.9494,0.4997,0.4995,0.9971,0.9984
wuh_eh_t3_d704aa40_jpg.rf.r91siHVqxe9HbSpKUmGt.jpg,212,1244,wuh_eh_t3,no translation yet,0.9539,0.5000,0.5000,0.9982,1.0000
wuh_eh_t3_efa57c58_jpg.rf.v3mbtgFY9Pb0KJfAZLcO.jpg,212,1244,wuh_eh_t3,no translation yet,0.9570,0.5001,0.5000,0.9980,0.9999
wuh_eh_t4_04e4dae0_jpg.rf.54aT1ZZ1jGb8lga39fgo.jpg,213,1245,wuh_eh_t4,no translation yet,0.9281,0.5000,0.4995,0.9984,0.9982
wuh_eh_t4_bcb04e07_jpg.rf.OAJuK6iBHNF2Qa8WBmBQ.jpg,213,1245,wuh_eh_t4,no translation yet,0.9344,0.5001,0.4995,0.9990,0.9988
wuh_eh_t6_a377a917_jpg.rf.ggEAB4NSXbBAFwGag1mr.jpg,215,1247,wuh_eh_t6,no translation yet,0.8294,0.4999,0.4516,0.3831,0.3907
wuh_eh_t6_f4763d69_jpg.rf.iVVPR4l7HQP7osJsZUtH.jpg,215,1247,wuh_eh_t6,no translation yet,0.9433,0.4994,0.5002,0.9977,0.9992
wuh_er_t4_3dc87c36_jpg.rf.bR33jB97p4mTh16PN17O.jpg,187,1221,wuh_er_t4,no translation yet,0.9561,0.4995,0.5312,0.5410,0.5500
wuh_er_t4_d493ef14_jpg.rf.zRFkg3UwLAf0T5SGvAek.jpg,187,1221,wuh_er_t4,no translation yet,0.9915,0.4998,0.4996,0.9983,0.9984
wuh_er_t4_e1bfe4c7_jpg.rf.1twdBZTh9I1JXWpstmuP.jpg,187,1221,wuh_er_t4,no translation yet,0.9901,0.4997,0.5000,0.9984,0.9989
wuh_er_t6_75531c60_jpg.rf.EvEHvOigu0I9CichBbLC.jpg,189,1223,wuh_er_t6,no translation yet,0.9649,0.5000,0.4997,0.9984,0.9980
wuh_medgha_a_t2_dbddef85_jpg.rf.3H3tmsEdHjltw2u2olCr.jpg,224,1255,wuh_u_t2,no translation yet,0.7506,0.5003,0.4999,0.9975,0.9997
wuh_medgha_ah_t3_c0185d88_jpg.rf.7GDpnYSa0GOR4Elqlq1j.jpg,4831,7688,wuh_medgha_ah_t3,no translation yet,0.9504,0.5066,0.5312,0.4541,0.5511
wuh_medgha_ah_t3_e25363fd_jpg.rf.7bWJUjw1kq4eC0GUv2kq.jpg,4831,7688,wuh_medgha_ah_t3,no translation yet,0.9669,0.5001,0.5002,0.9988,0.9992
wuh_medgha_aw_t2_442d8e9b_jpg.rf.WYFQleZluahhONIC5iwN.jpg,4857,7711,wuh_medgha_aw_t2,no translation yet,0.9927,0.5002,0.5000,0.9983,0.9996
wuh_medgha_ay_t2_177157fb_jpg.rf.lvWDvw3gG6fLmtWgRq57.jpg,4850,7705,wuh_medgha_ay_t2,no translation yet,0.8187,0.5022,0.6124,0.3396,0.3891
wuh_medgha_ay_t2_40efeccc_jpg.rf.SVuRQMndFF5YNfBgnh3d.jpg,4850,7705,wuh_medgha_ay_t2,no translation yet,0.9433,0.5004,0.5001,0.9984,0.9996
wuh_medgha_ay_t2_69cfce3c_jpg.rf.3drGEIapHVlS3qgnuvEf.jpg,4850,7705,wuh_medgha_ay_t2,no translation yet,0.9243,0.5003,0.5000,0.9985,0.9999
wuh_medgha_ay_t4_4f6c8a93_jpg.rf.iMvzDrkmxkkoMNxZxmcX.jpg,4852,7707,wuh_medgha_ay_t4,no translation yet,0.9438,0.5001,0.5000,0.9986,1.0000
wuh_medgha_ee_t6_003391d0_jpg.rf.JV8LYvDhNdxN3mUWUmXQ.jpg,4841,7697,wuh_medgha_ee_t6,no translation yet,0.9919,0.4996,0.5001,0.9981,0.9998
wuh_medgha_eh_t1_8ef044fe_jpg.rf.7sqRj4Pvz1t4T9u7hu0R.jpg,4869,7722,wuh_medgha_eh_t1,no translation yet,0.9862,0.5001,0.5001,0.9976,0.9998
wuh_medgha_eh_t2_e866ac63_jpg.rf.wcGhsbYLYCbCCdAHcSo5.jpg,4870,7723,wuh_medgha_eh_t2,no translation yet,0.9869,0.5003,0.5000,0.9977,0.9997
wuh_medgha_eh_t3_b8f8d37f_jpg.rf.9gfT9joeKsHvnZQQXIy6.jpg,4871,7724,wuh_medgha_eh_t3,no translation yet,0.9921,0.5004,0.5000,0.9980,1.0000
wuh_medgha_eh_t4_89a17adf_jpg.rf.fRLolAlvCnZLQHcCyF9F.jpg,4872,7725,wuh_medgha_eh_t4,no translation yet,0.9722,0.4998,0.5000,0.9978,0.9992
wuh_medgha_er_t1_9b527e7e_jpg.rf.6m2nNAUTkhaaZX6IBfuD.jpg,4842,7698,wuh_medgha_er_t1,no translation yet,0.9374,0.4990,0.6120,0.3322,0.3883
wuh_medgha_er_t2_eb519606_jpg.rf.XZbfbIRd3PIbnGAoZ5UE.jpg,4843,7699,wuh_medgha_er_t2,no translation yet,0.9911,0.5001,0.4999,0.9986,0.9993
wuh_medgha_er_t3_e10ddca9_jpg.rf.DcogzvUbQqEUw4KtRH8z.jpg,4845,7700,wuh_medgha_er_t3,no translation yet,0.9737,0.5001,0.5001,0.9988,0.9995
wuh_medgha_er_t5_e34aa7fa_jpg.rf.hizGo1UE79D1337cSei7.jpg,4847,7702,wuh_medgha_er_t5,no translation yet,0.9872,0.5002,0.5001,0.9985,0.9992
wuh_medgha_oo_t2_5ff3cb76_jpg.rf.GZggx8Lfzffn0EiOwGNF.jpg,4876,7729,wuh_medgha_oo_t2,no translation yet,0.9063,0.4983,0.6130,0.3480,0.3881
wuh_medgha_oo_t4_0cb79343_jpg.rf.UqUhiuAY9GsF6IsmnYKI.jpg,4879,7731,wuh_medgha_oo_t4,no translation yet,0.9864,0.4993,0.5002,0.9980,0.9997
wuh_medgha_oo_t6_ef8a06fb_jpg.rf.HlOUDZqUGOQTfYNJlKQk.jpg,4881,7733,wuh_medgha_oo_t6,no translation yet,0.9753,0.4993,0.4997,0.9975,0.9994
wuh_medgha_u_t1_16dfb714_jpg.rf.CDRBtyDA9BMuuwS9h0dF.jpg,4882,7734,wuh_medgha_u_t1,no translation yet,0.8835,0.4999,0.5000,0.9981,0.9998
wuh_medgha_u_t1_a3ccd7b7_jpg.rf.zUmfopNCZ93lPUJXuLlL.jpg,4882,7734,wuh_medgha_u_t1,no translation yet,0.8798,0.5000,0.4999,0.9981,0.9998
wuh_medgha_u_t3_3304cb3d_jpg.rf.p1wzYKTjCKnSrCMBUADQ.jpg,4884,7736,wuh_medgha_u_t3,no translation yet,0.8528,0.5058,0.6120,0.3764,0.3882
wuh_medgha_u_t3_e86f079f_jpg.rf.RK7m8kHQBTGI6shCUrih.jpg,4884,7736,wuh_medgha_u_t3,no translation yet,0.9062,0.5003,0.5005,0.9982,0.9991
wuh_medla_a_t3_4dfa9967_jpg.rf.MFrHb2obKOah5iPxV0Bg.jpg,4638,7502,wuh_medla_a_t3,no translation yet,0.9857,0.5000,0.4997,0.9985,0.9993
wuh_medla_ah_t1_526f76aa_jpg.rf.hanzdGn1G09uUyJ16amI.jpg,4642,7506,wuh_medla_ah_t1,no translation yet,0.9780,0.5002,0.5001,0.9982,0.9998
wuh_medla_ah_t2_4b80e20f_jpg.rf.45cyqW6elxKGclBbiV32.jpg,4643,7507,wuh_medla_ah_t2,no translation yet,0.9754,0.5000,0.4999,0.9988,0.9992
wuh_medla_ah_t4_55ec811a_jpg.rf.T23wV0b7QqZOTgp1nAZA.jpg,4645,7509,wuh_medla_ah_t4,no translation yet,0.9567,0.5001,0.4999,0.9987,0.9999
wuh_medla_ah_t6_fe45016b_jpg.rf.qY37LFuFpIA1WdFbsr1m.jpg,4647,7511,wuh_medla_ah_t6,no translation yet,0.9560,0.4997,0.5004,0.9981,0.9990
wuh_medla_aw_t1_4aab128e_jpg.rf.JWuqYefQYf1gYb1SMgOW.jpg,4666,7530,wuh_medla_aw_t1,no translation yet,0.9846,0.5003,0.4999,0.9981,0.9997
wuh_medla_aw_t1_5bd7b66f_jpg.rf.ESHRNim3vA6XO1HTnJ1Q.jpg,4666,7530,wuh_medla_aw_t1,no translation yet,0.9834,0.5003,0.4998,0.9984,0.9992
wuh_medla_aw_t3_8c76bff3_jpg.rf.oM8oWIPmKPY7GEVLScwG.jpg,4668,7532,wuh_medla_aw_t3,no translation yet,0.9515,0.4999,0.5002,0.9987,0.9986
wuh_medla_aw_t5_6031c160_jpg.rf.5tyOmvYTfysmauBRmMcV.jpg,4670,7534,wuh_medla_aw_t5,no translation yet,0.9099,0.5235,0.5347,0.4440,0.5577
wuh_medla_aw_t6_b5a4e6e3_jpg.rf.6BtKzuVooraOZN5a21XH.jpg,4671,7535,wuh_medla_aw_t6,no translation yet,0.8939,0.5001,0.4999,0.9986,0.9998
wuh_medla_aw_t6_e0c7a063_jpg.rf.xYaQQQLO7fnUvSff2HC3.jpg,4671,7535,wuh_medla_aw_t6,no translation yet,0.8763,0.4997,0.5000,0.9981,0.9977
wuh_medla_ay_t2_d07892b9_jpg.rf.5wQNxK2AzJk94UxI7A9E.jpg,4661,7525,wuh_medla_ay_t2,no translation yet,0.9819,0.4998,0.4997,0.9981,0.9987
wuh_medla_ay_t3_27e151c2_jpg.rf.HTKyRBpyi8ibj6VIdZPZ.jpg,4662,7526,wuh_medla_ay_t3,no translation yet,0.9416,0.5063,0.6152,0.4534,0.3962
wuh_medla_ay_t4_d0d48c3c_jpg.rf.XH4XzbRMShA52xlhw7I8.jpg,4663,7527,wuh_medla_ay_t4,no translation yet,0.8751,0.5000,0.5341,0.5779,0.5551
wuh_medla_ay_t5_4d7fb371_jpg.rf.sZK5JmRdLfpvu18jTwYw.jpg,4664,7528,wuh_medla_ay_t5,no translation yet,0.9781,0.4999,0.4999,0.9986,0.9988
wuh_medla_eh_t6_461a8f85_jpg.rf.LmPyVZt0BceUbtTDBWKj.jpg,4683,7547,wuh_medla_eh_t6,no translation yet,0.8105,0.5009,0.5344,0.4487,0.5579
wuh_medla_eh_t6_66a8f612_jpg.rf.OHArmK9m7kRUOdTX29Ng.jpg,4683,7547,wuh_medla_eh_t6,no translation yet,0.9294,0.4998,0.4998,0.9983,0.9981
wuh_medla_er_t1_7e49b393_jpg.rf.fX7nRcGN25IKP0xCTdyD.jpg,4654,7518,wuh_medla_er_t1,no translation yet,0.9955,0.5000,0.4999,0.9982,0.9997
wuh_medla_er_t1_b49516e2_jpg.rf.80Al9AWJ81F2HLMywYl0.jpg,4654,7518,wuh_medla_er_t1,no translation yet,0.9956,0.5002,0.4997,0.9985,0.9989
wuh_medla_er_t3_4c2d692d_jpg.rf.FV4fuwT6kZY4Mn9VQrdm.jpg,4656,7520,wuh_medla_er_t3,no translation yet,0.9408,0.5001,0.5000,0.9986,1.0000
wuh_medla_er_t5_9aa4ff3d_jpg.rf.5KmLL3CuU8idGAcZYn6M.jpg,4658,7522,wuh_medla_er_t5,no translation yet,0.9682,0.5000,0.4998,0.9988,0.9994
wuh_medla_er_t6_ca1d1279_jpg.rf.01QbkTJF91iWIeN8qkni.jpg,4659,7523,wuh_medla_er_t6,no translation yet,0.9658,0.4999,0.5001,0.9985,0.9990
